segment,width,height,exec_time_s,decision,chosen_region,chosen_time_utc,ci_temporal,ci_spatial_now,chosen_ci,ci_baseline,energy_kwh,carbon_g,carbon_baseline_g,saving_pct
Nature_in_the_city_s017.265,1280,720,8.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00014347,0.008178,0.006169,-32.6
Nature_in_the_city_s017.265,1920,1080,11.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00021452,0.012227,0.009224,-32.6
Nature_in_the_city_s017.265,2560,1440,16.6,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00031156,0.017759,0.013397,-32.6
Nature_in_the_city_s017.265,3840,2160,32.9,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00062624,0.035696,0.026928,-32.6
Nature_in_the_city_s018.265,640,360,5.8,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,9.672e-05,0.005513,0.004159,-32.6
Nature_in_the_city_s018.265,960,540,7.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.0001269,0.007233,0.005457,-32.6
Nature_in_the_city_s018.265,1280,720,9.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00016643,0.009487,0.007157,-32.6
Nature_in_the_city_s018.265,1920,1080,13.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00025529,0.014552,0.010978,-32.6
Nature_in_the_city_s018.265,2560,1440,20.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00037979,0.021648,0.016331,-32.6
Nature_in_the_city_s018.265,3840,2160,40.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00077216,0.044013,0.033203,-32.6
Nature_in_the_city_s019.265,640,360,7.1,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00011725,0.006683,0.005042,-32.6
Nature_in_the_city_s019.265,960,540,8.5,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.0001466,0.008356,0.006304,-32.6
Nature_in_the_city_s019.265,1280,720,10.2,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00018043,0.010284,0.007758,-32.6
Nature_in_the_city_s019.265,1920,1080,14.3,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00026231,0.014952,0.011279,-32.6
Nature_in_the_city_s019.265,2560,1440,20.2,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00038041,0.021684,0.016358,-32.6
Nature_in_the_city_s019.265,3840,2160,40.1,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00076729,0.043736,0.032994,-32.6
Nature_in_the_city_s020.265,640,360,7.3,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00012024,0.006854,0.00517,-32.6
Nature_in_the_city_s020.265,960,540,8.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.0001502,0.008561,0.006459,-32.6
Nature_in_the_city_s020.265,1280,720,10.6,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00018691,0.010654,0.008037,-32.6
Nature_in_the_city_s020.265,1920,1080,14.8,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00027292,0.015557,0.011736,-32.6
Nature_in_the_city_s020.265,2560,1440,20.9,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00039452,0.022488,0.016964,-32.6
Nature_in_the_city_s020.265,3840,2160,41.5,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00079525,0.045329,0.034196,-32.6
Nature_in_the_city_s021.265,640,360,6.8,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00010479,0.005973,0.004506,-32.6
Nature_in_the_city_s021.265,960,540,7.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00012547,0.007152,0.005395,-32.6
Nature_in_the_city_s021.265,1280,720,8.9,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00015209,0.008669,0.00654,-32.6
Nature_in_the_city_s021.265,1920,1080,12.1,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00021718,0.012379,0.009339,-32.6
Nature_in_the_city_s021.265,2560,1440,16.8,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00030577,0.017429,0.013148,-32.6
Nature_in_the_city_s021.265,3840,2160,32.3,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00060826,0.034671,0.026155,-32.6
Nature_in_the_city_s022.265,640,360,7.9,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00012357,0.007043,0.005313,-32.6
Nature_in_the_city_s022.265,960,540,8.8,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00014697,0.008377,0.006319,-32.6
Nature_in_the_city_s022.265,1280,720,9.8,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00017146,0.009773,0.007373,-32.6
Nature_in_the_city_s022.265,1920,1080,12.9,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00023163,0.013203,0.00996,-32.6
Nature_in_the_city_s022.265,2560,1440,17.2,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00031486,0.017947,0.013539,-32.6
Nature_in_the_city_s022.265,3840,2160,32.5,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00060232,0.034333,0.0259,-32.6
Nature_in_the_city_s023.265,640,360,7.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.000124,0.007068,0.005332,-32.6
Nature_in_the_city_s023.265,960,540,8.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00014321,0.008163,0.006158,-32.6
Nature_in_the_city_s023.265,1280,720,9.6,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00016985,0.009681,0.007303,-32.6
Nature_in_the_city_s023.265,1920,1080,12.6,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00022982,0.0131,0.009882,-32.6
Nature_in_the_city_s023.265,2560,1440,17.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00031573,0.017996,0.013576,-32.6
Nature_in_the_city_s023.265,3840,2160,32.1,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.000589,0.033573,0.025327,-32.6
Nature_in_the_city_s024.265,640,360,5.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,9.159e-05,0.005221,0.003938,-32.6
Nature_in_the_city_s024.265,960,540,6.5,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00011161,0.006362,0.004799,-32.6
Nature_in_the_city_s024.265,1280,720,7.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00013516,0.007704,0.005812,-32.6
Nature_in_the_city_s024.265,1920,1080,10.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00019067,0.010868,0.008199,-32.6
Nature_in_the_city_s024.265,2560,1440,14.5,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00026759,0.015253,0.011506,-32.6
Nature_in_the_city_s024.265,3840,2160,29.1,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00054112,0.030844,0.023268,-32.6
Nature_in_the_city_s025.265,640,360,6.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00010033,0.005719,0.004314,-32.6
Nature_in_the_city_s025.265,960,540,7.3,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.0001246,0.007102,0.005358,-32.6
Nature_in_the_city_s025.265,1280,720,8.8,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00015534,0.008854,0.00668,-32.6
Nature_in_the_city_s025.265,1920,1080,12.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.0002312,0.013178,0.009942,-32.6
Nature_in_the_city_s025.265,2560,1440,17.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00033408,0.019043,0.014366,-32.6
Nature_in_the_city_s025.265,3840,2160,35.3,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00066388,0.037841,0.028547,-32.6
Nature_in_the_city_s026.265,640,360,6.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00010011,0.005706,0.004305,-32.6
Nature_in_the_city_s026.265,960,540,7.2,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00012151,0.006926,0.005225,-32.6
Nature_in_the_city_s026.265,1280,720,8.5,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00014965,0.00853,0.006435,-32.6
Nature_in_the_city_s026.265,1920,1080,11.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00021556,0.012287,0.009269,-32.6
Nature_in_the_city_s026.265,2560,1440,16.2,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00030132,0.017175,0.012957,-32.6
Nature_in_the_city_s026.265,3840,2160,31.6,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00058263,0.03321,0.025053,-32.6
Nature_in_the_city_s027.265,640,360,6.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,9.925e-05,0.005657,0.004268,-32.6
Nature_in_the_city_s027.265,960,540,7.2,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00012057,0.006873,0.005185,-32.6
Nature_in_the_city_s027.265,1280,720,8.5,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00014907,0.008497,0.00641,-32.6
Nature_in_the_city_s027.265,1920,1080,11.8,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.000216,0.012312,0.009288,-32.6
Nature_in_the_city_s027.265,2560,1440,16.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00030817,0.017566,0.013251,-32.6
Nature_in_the_city_s027.265,3840,2160,32.9,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00060078,0.034244,0.025833,-32.6
Nature_in_the_city_s028.265,640,360,5.6,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,9.182e-05,0.005234,0.003948,-32.6
Nature_in_the_city_s028.265,960,540,6.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.0001124,0.006407,0.004833,-32.6
Nature_in_the_city_s028.265,1280,720,8.2,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00014025,0.007994,0.006031,-32.6
Nature_in_the_city_s028.265,1920,1080,11.6,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00020953,0.011943,0.00901,-32.6
Nature_in_the_city_s028.265,2560,1440,16.6,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00030675,0.017485,0.01319,-32.6
Nature_in_the_city_s028.265,3840,2160,33.3,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00062954,0.035884,0.02707,-32.6
Park_s000.265,640,360,12.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00021933,0.012502,0.009431,-32.6
Park_s000.265,960,540,14.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00025661,0.014627,0.011034,-32.6
Park_s000.265,1280,720,16.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00030883,0.017604,0.01328,-32.6
Park_s000.265,1920,1080,22.3,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00043152,0.024597,0.018555,-32.6
Park_s000.265,2560,1440,30.4,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00059002,0.033631,0.025371,-32.6
Park_s000.265,3840,2160,57.9,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00112607,0.064186,0.048421,-32.6
Park_s001.265,640,360,11.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.0002135,0.012169,0.00918,-32.6
Park_s001.265,960,540,13.5,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00024819,0.014147,0.010672,-32.6
Park_s001.265,1280,720,15.7,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00029437,0.016779,0.012658,-32.6
Park_s001.265,1920,1080,21.0,SPATIAL,us-west-1,2026-05-13 20:15:00+00:00,40.0,44.0,57.0,43.0,0.00040574,0.023127,0.017447,-32.6
Park_s001.265,2560,1440,28.7,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00055229,0.053572,0.023748,-125.6
Park_s001.265,3840,2160,55.0,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00105152,0.101998,0.045215,-125.6
RaceNight_s000.265,640,360,13.9,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00025282,0.024523,0.010871,-125.6
RaceNight_s000.265,960,540,15.4,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00028344,0.027494,0.012188,-125.6
RaceNight_s000.265,1280,720,17.4,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00032151,0.031186,0.013825,-125.6
RaceNight_s000.265,1920,1080,21.7,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00041414,0.040172,0.017808,-125.6
RaceNight_s000.265,2560,1440,28.6,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00054994,0.053344,0.023647,-125.6
RaceNight_s000.265,3840,2160,54.1,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.0010418,0.101055,0.044797,-125.6
RaceNight_s001.265,640,360,14.0,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00025653,0.024883,0.011031,-125.6
RaceNight_s001.265,960,540,16.0,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00029252,0.028374,0.012578,-125.6
RaceNight_s001.265,1280,720,18.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00034104,0.033081,0.014665,-125.6
RaceNight_s001.265,1920,1080,23.7,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00045659,0.04429,0.019634,-125.6
RaceNight_s001.265,2560,1440,31.9,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00061823,0.059968,0.026584,-125.6
RaceNight_s001.265,3840,2160,61.1,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00119088,0.115515,0.051208,-125.6
ReadySetGo_s000.265,640,360,13.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.0002414,0.023416,0.01038,-125.6
ReadySetGo_s000.265,960,540,15.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00027834,0.026999,0.011969,-125.6
ReadySetGo_s000.265,1280,720,17.6,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00032565,0.031588,0.014003,-125.6
ReadySetGo_s000.265,1920,1080,23.1,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00044024,0.042703,0.01893,-125.6
ReadySetGo_s000.265,2560,1440,31.9,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00061398,0.059556,0.026401,-125.6
ReadySetGo_s000.265,3840,2160,59.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00115161,0.111706,0.049519,-125.6
ResidentialBuilding_s000.265,640,360,12.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00022046,0.021384,0.00948,-125.6
ResidentialBuilding_s000.265,960,540,13.7,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00024618,0.023879,0.010586,-125.6
ResidentialBuilding_s000.265,1280,720,15.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.0002788,0.027044,0.011989,-125.6
ResidentialBuilding_s000.265,1920,1080,18.1,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00033679,0.032669,0.014482,-125.6
ResidentialBuilding_s000.265,2560,1440,21.8,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00040671,0.039451,0.017489,-125.6
ResidentialBuilding_s000.265,3840,2160,35.2,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00063204,0.061307,0.027178,-125.6
ResidentialBuilding_s001.265,640,360,12.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00022184,0.021519,0.009539,-125.6
ResidentialBuilding_s001.265,960,540,14.0,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00025004,0.024254,0.010752,-125.6
ResidentialBuilding_s001.265,1280,720,15.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.0002829,0.027442,0.012165,-125.6
ResidentialBuilding_s001.265,1920,1080,18.2,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00034186,0.03316,0.0147,-125.6
ResidentialBuilding_s001.265,2560,1440,22.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00041657,0.040408,0.017913,-125.6
ResidentialBuilding_s001.265,3840,2160,35.6,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00065695,0.063724,0.028249,-125.6
RiverBank_s000.265,640,360,12.7,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00022661,0.021981,0.009744,-125.6
RiverBank_s000.265,960,540,14.2,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00025381,0.024619,0.010914,-125.6
RiverBank_s000.265,1280,720,15.8,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00028669,0.027809,0.012328,-125.6
RiverBank_s000.265,1920,1080,19.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00036089,0.035007,0.015518,-125.6
RiverBank_s000.265,2560,1440,24.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00045778,0.044405,0.019685,-125.6
RiverBank_s000.265,3840,2160,41.2,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00078134,0.07579,0.033598,-125.6
RiverBank_s001.265,640,360,12.8,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00022923,0.022235,0.009857,-125.6
RiverBank_s001.265,960,540,14.2,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00025592,0.024824,0.011005,-125.6
RiverBank_s001.265,1280,720,15.9,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00029021,0.028151,0.012479,-125.6
RiverBank_s001.265,1920,1080,19.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00036502,0.035407,0.015696,-125.6
RiverBank_s001.265,2560,1440,24.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00046371,0.04498,0.019939,-125.6
RiverBank_s001.265,3840,2160,42.4,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00078742,0.076379,0.033859,-125.6
Runners_s000.265,640,360,14.0,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00025106,0.024353,0.010796,-125.6
Runners_s000.265,960,540,15.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00027756,0.026923,0.011935,-125.6
Runners_s000.265,1280,720,16.9,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00031092,0.03016,0.01337,-125.6
Runners_s000.265,1920,1080,20.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00038414,0.037262,0.016518,-125.6
Runners_s000.265,2560,1440,25.8,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00048638,0.047179,0.020914,-125.6
Runners_s000.265,3840,2160,42.2,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00080156,0.077752,0.034467,-125.6
Runners_s001.265,640,360,14.1,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00025158,0.024403,0.010818,-125.6
Runners_s001.265,960,540,15.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.000281,0.027257,0.012083,-125.6
Runners_s001.265,1280,720,17.1,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00031525,0.03058,0.013556,-125.6
Runners_s001.265,1920,1080,21.1,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00039537,0.038351,0.017001,-125.6
Runners_s001.265,2560,1440,26.6,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00050918,0.04939,0.021895,-125.6
Runners_s001.265,3840,2160,44.6,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00085184,0.082629,0.036629,-125.6
RushHour_s000.265,640,360,12.9,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00023357,0.022656,0.010043,-125.6
RushHour_s000.265,960,540,14.4,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00026473,0.025678,0.011383,-125.6
RushHour_s000.265,1280,720,16.4,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00030473,0.029558,0.013103,-125.6
RushHour_s000.265,1920,1080,20.9,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00039958,0.038759,0.017182,-125.6
RushHour_s000.265,2560,1440,27.4,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00052399,0.050827,0.022532,-125.6
RushHour_s000.265,3840,2160,48.7,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00093063,0.090271,0.040017,-125.6
RushHour_s001.265,640,360,13.0,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00023304,0.022605,0.010021,-125.6
RushHour_s001.265,960,540,14.6,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00026425,0.025632,0.011363,-125.6
RushHour_s001.265,1280,720,16.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00030447,0.029534,0.013092,-125.6
RushHour_s001.265,1920,1080,20.7,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00039459,0.038276,0.016968,-125.6
RushHour_s001.265,2560,1440,27.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00052235,0.050668,0.022461,-125.6
RushHour_s001.265,3840,2160,48.4,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00093052,0.09026,0.040012,-125.6
Scarf_s000.265,640,360,12.2,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00021786,0.021132,0.009368,-125.6
Scarf_s000.265,960,540,13.3,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00023901,0.023184,0.010278,-125.6
Scarf_s000.265,1280,720,14.6,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00026732,0.02593,0.011495,-125.6
Scarf_s000.265,1920,1080,17.8,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.0003337,0.032369,0.014349,-125.6
Scarf_s000.265,2560,1440,22.4,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00041904,0.040647,0.018019,-125.6
Scarf_s000.265,3840,2160,37.5,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00068869,0.066803,0.029614,-125.6
Secounds_That_Count_s000.265,640,360,9.9,SPATIAL,sa-east-1,2026-05-13 20:15:00+00:00,40.0,44.0,97.0,43.0,0.00018126,0.017582,0.007794,-125.6
