segment,width,height,exec_time_s,decision,chosen_region,chosen_time_utc,ci_temporal,ci_spatial_now,chosen_ci,ci_baseline,energy_kwh,carbon_g,carbon_baseline_g,saving_pct
Lifting_Off_s006.265,1920,1080,16.2,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.00030047,0.061297,0.017428,-251.7
Lifting_Off_s006.265,2560,1440,21.5,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.00040671,0.082968,0.023589,-251.7
Lifting_Off_s006.265,3840,2160,43.3,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.0008093,0.165097,0.046939,-251.7
Lifting_Off_s007.265,640,360,10.8,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.00019458,0.039695,0.011286,-251.7
Lifting_Off_s007.265,960,540,11.9,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.00021774,0.044418,0.012629,-251.7
Lifting_Off_s007.265,1280,720,13.7,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.00025151,0.051308,0.014588,-251.7
Lifting_Off_s007.265,1920,1080,18.1,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.00034455,0.070288,0.019984,-251.7
Lifting_Off_s007.265,2560,1440,25.3,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.00048654,0.099254,0.028219,-251.7
Lifting_Off_s007.265,3840,2160,51.2,SPATIAL,us-west-2,2026-05-13 20:10:00+00:00,45.0,44.0,204.0,58.0,0.00099057,0.202077,0.057453,-251.7
Lifting_Off_s008.265,640,360,11.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020681,0.06556,0.011788,-456.1
Lifting_Off_s008.265,960,540,12.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022616,0.071692,0.012891,-456.1
Lifting_Off_s008.265,1280,720,13.7,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00025045,0.079392,0.014275,-456.1
Lifting_Off_s008.265,1920,1080,16.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00031215,0.098952,0.017793,-456.1
Lifting_Off_s008.265,2560,1440,21.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00040736,0.129133,0.023219,-456.1
Lifting_Off_s008.265,3840,2160,45.1,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00085287,0.27036,0.048614,-456.1
Lifting_Off_s009.265,640,360,11.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020741,0.065748,0.011822,-456.1
Lifting_Off_s009.265,960,540,12.3,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022411,0.071043,0.012774,-456.1
Lifting_Off_s009.265,1280,720,13.7,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00025052,0.079416,0.01428,-456.1
Lifting_Off_s009.265,1920,1080,16.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00031248,0.099056,0.017811,-456.1
Lifting_Off_s009.265,2560,1440,21.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0004098,0.129908,0.023359,-456.1
Lifting_Off_s009.265,3840,2160,45.0,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00086072,0.272848,0.049061,-456.1
Lifting_Off_s010.265,640,360,11.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020742,0.065752,0.011823,-456.1
Lifting_Off_s010.265,960,540,12.7,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.000227,0.071958,0.012939,-456.1
Lifting_Off_s010.265,1280,720,14.0,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00025457,0.080699,0.014511,-456.1
Lifting_Off_s010.265,1920,1080,17.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00032356,0.102569,0.018443,-456.1
Lifting_Off_s010.265,2560,1440,22.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00042753,0.135528,0.024369,-456.1
Lifting_Off_s010.265,3840,2160,46.1,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0008809,0.279246,0.050211,-456.1
Lifting_Off_s011.265,640,360,11.1,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020258,0.064218,0.011547,-456.1
Lifting_Off_s011.265,960,540,12.2,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022123,0.070129,0.01261,-456.1
Lifting_Off_s011.265,1280,720,13.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00024602,0.077988,0.014023,-456.1
Lifting_Off_s011.265,1920,1080,16.7,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00030682,0.097264,0.017489,-456.1
Lifting_Off_s011.265,2560,1440,21.3,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0003965,0.125691,0.022601,-456.1
Lifting_Off_s011.265,3840,2160,40.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00077393,0.245336,0.044114,-456.1
Lifting_Off_s012.265,640,360,11.3,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020198,0.064026,0.011513,-456.1
Lifting_Off_s012.265,960,540,12.2,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022054,0.06991,0.012571,-456.1
Lifting_Off_s012.265,1280,720,13.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00024689,0.078265,0.014073,-456.1
Lifting_Off_s012.265,1920,1080,16.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0003094,0.09808,0.017636,-456.1
Lifting_Off_s012.265,2560,1440,21.4,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00039918,0.12654,0.022753,-456.1
Lifting_Off_s012.265,3840,2160,42.4,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00080151,0.254079,0.045686,-456.1
Lifting_Off_s013.265,640,360,11.4,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020473,0.064901,0.01167,-456.1
Lifting_Off_s013.265,960,540,12.3,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022408,0.071035,0.012773,-456.1
Lifting_Off_s013.265,1280,720,13.7,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00025136,0.079682,0.014328,-456.1
Lifting_Off_s013.265,1920,1080,17.1,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00031834,0.100914,0.018145,-456.1
Lifting_Off_s013.265,2560,1440,22.2,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00042532,0.134826,0.024243,-456.1
Lifting_Off_s013.265,3840,2160,45.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00087573,0.277607,0.049917,-456.1
Lifting_Off_s014.265,640,360,11.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020678,0.065549,0.011786,-456.1
Lifting_Off_s014.265,960,540,12.4,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022665,0.071849,0.012919,-456.1
Lifting_Off_s014.265,1280,720,13.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00025516,0.080886,0.014544,-456.1
Lifting_Off_s014.265,1920,1080,17.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0003333,0.105657,0.018998,-456.1
Lifting_Off_s014.265,2560,1440,24.4,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0004637,0.146994,0.026431,-456.1
Lifting_Off_s014.265,3840,2160,48.7,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0009427,0.298835,0.053734,-456.1
Lifting_Off_s015.265,640,360,11.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020668,0.065517,0.011781,-456.1
Lifting_Off_s015.265,960,540,12.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022555,0.0715,0.012857,-456.1
Lifting_Off_s015.265,1280,720,14.0,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00025662,0.081347,0.014627,-456.1
Lifting_Off_s015.265,1920,1080,17.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00033405,0.105893,0.019041,-456.1
Lifting_Off_s015.265,2560,1440,24.7,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00047131,0.149406,0.026865,-456.1
Lifting_Off_s015.265,3840,2160,49.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00095756,0.303547,0.054581,-456.1
Lifting_Off_s016.265,640,360,11.2,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00020062,0.063598,0.011436,-456.1
Lifting_Off_s016.265,960,540,12.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00023141,0.073356,0.01319,-456.1
Lifting_Off_s016.265,1280,720,15.0,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00027672,0.08772,0.015773,-456.1
Lifting_Off_s016.265,1920,1080,19.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00038087,0.120736,0.02171,-456.1
Lifting_Off_s016.265,2560,1440,27.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00052908,0.167718,0.030157,-456.1
Lifting_Off_s016.265,3840,2160,54.4,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00105449,0.334272,0.060106,-456.1
Lifting_Off_s017.265,640,360,11.1,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00019969,0.063302,0.011382,-456.1
Lifting_Off_s017.265,960,540,12.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00023449,0.074333,0.013366,-456.1
Lifting_Off_s017.265,1280,720,15.1,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00028339,0.089835,0.016153,-456.1
Lifting_Off_s017.265,1920,1080,20.7,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00039799,0.126161,0.022685,-456.1
Lifting_Off_s017.265,2560,1440,28.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0005621,0.178184,0.032039,-456.1
Lifting_Off_s017.265,3840,2160,57.3,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00112437,0.356427,0.064089,-456.1
Lifting_Off_s018.265,640,360,10.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0001941,0.06153,0.011064,-456.1
Lifting_Off_s018.265,960,540,12.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022945,0.072737,0.013079,-456.1
Lifting_Off_s018.265,1280,720,15.0,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00027959,0.088631,0.015937,-456.1
Lifting_Off_s018.265,1920,1080,20.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00040217,0.127488,0.022924,-456.1
Lifting_Off_s018.265,2560,1440,29.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00057246,0.181469,0.03263,-456.1
Lifting_Off_s018.265,3840,2160,58.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00115335,0.365611,0.065741,-456.1
Lifting_Off_s019.265,640,360,10.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00019424,0.061574,0.011072,-456.1
Lifting_Off_s019.265,960,540,12.6,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022985,0.072863,0.013102,-456.1
Lifting_Off_s019.265,1280,720,15.0,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00027929,0.088534,0.015919,-456.1
Lifting_Off_s019.265,1920,1080,20.5,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00039395,0.124883,0.022455,-456.1
Lifting_Off_s019.265,2560,1440,28.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00055902,0.17721,0.031864,-456.1
Lifting_Off_s019.265,3840,2160,57.3,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00111515,0.353503,0.063564,-456.1
Lifting_Off_s020.265,640,360,10.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00019484,0.061763,0.011106,-456.1
Lifting_Off_s020.265,960,540,12.2,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00022507,0.071349,0.012829,-456.1
Lifting_Off_s020.265,1280,720,14.2,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.0002632,0.083434,0.015002,-456.1
Lifting_Off_s020.265,1920,1080,18.9,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00035978,0.11405,0.020507,-456.1
Lifting_Off_s020.265,2560,1440,26.2,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00050977,0.161596,0.029057,-456.1
Lifting_Off_s020.265,3840,2160,53.3,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00103834,0.329154,0.059185,-456.1
Lifting_Off_s021.265,640,360,11.1,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00019747,0.062599,0.011256,-456.1
Lifting_Off_s021.265,960,540,11.8,SPATIAL,ca-west-1,2026-05-13 20:10:00+00:00,45.0,44.0,317.0,57.0,0.00021305,0.067536,0.012144,-456.1
Lifting_Off_s021.265,1280,720,13.3,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00024077,0.078252,0.013724,-470.2
Lifting_Off_s021.265,1920,1080,16.8,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00031676,0.102947,0.018055,-470.2
Lifting_Off_s021.265,2560,1440,23.1,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00043893,0.142653,0.025019,-470.2
Lifting_Off_s021.265,3840,2160,47.6,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00091199,0.296398,0.051984,-470.2
Lifting_Off_s022.265,640,360,10.9,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00019541,0.063507,0.011138,-470.2
Lifting_Off_s022.265,960,540,11.8,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00021414,0.069596,0.012206,-470.2
Lifting_Off_s022.265,1280,720,13.2,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00024091,0.078294,0.013732,-470.2
Lifting_Off_s022.265,1920,1080,16.7,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00031531,0.102475,0.017973,-470.2
Lifting_Off_s022.265,2560,1440,22.8,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00043318,0.140785,0.024691,-470.2
Lifting_Off_s022.265,3840,2160,46.6,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.0009008,0.292758,0.051345,-470.2
Lifting_Off_s023.265,640,360,10.8,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00019323,0.062801,0.011014,-470.2
Lifting_Off_s023.265,960,540,11.7,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00021078,0.068502,0.012014,-470.2
Lifting_Off_s023.265,1280,720,13.2,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00023884,0.077622,0.013614,-470.2
Lifting_Off_s023.265,1920,1080,16.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00030853,0.100273,0.017586,-470.2
Lifting_Off_s023.265,2560,1440,22.3,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00042481,0.138062,0.024214,-470.2
Lifting_Off_s023.265,3840,2160,46.0,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00088774,0.288516,0.050601,-470.2
Lifting_Off_s024.265,640,360,10.9,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00019381,0.062987,0.011047,-470.2
Lifting_Off_s024.265,960,540,11.7,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00021025,0.068332,0.011984,-470.2
Lifting_Off_s024.265,1280,720,13.1,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00023784,0.077297,0.013557,-470.2
Lifting_Off_s024.265,1920,1080,16.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00030802,0.100106,0.017557,-470.2
Lifting_Off_s024.265,2560,1440,22.3,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00042541,0.138258,0.024248,-470.2
Lifting_Off_s024.265,3840,2160,46.6,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00089522,0.290945,0.051027,-470.2
Lifting_Off_s025.265,640,360,10.8,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00019495,0.063358,0.011112,-470.2
Lifting_Off_s025.265,960,540,11.7,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.0002126,0.069095,0.012118,-470.2
Lifting_Off_s025.265,1280,720,13.1,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00023973,0.077913,0.013665,-470.2
Lifting_Off_s025.265,1920,1080,16.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00030973,0.100661,0.017654,-470.2
Lifting_Off_s025.265,2560,1440,22.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00042913,0.139468,0.024461,-470.2
Lifting_Off_s025.265,3840,2160,46.7,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00089338,0.290347,0.050922,-470.2
Lifting_Off_s026.265,640,360,11.0,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00019701,0.064029,0.01123,-470.2
Lifting_Off_s026.265,960,540,12.1,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00021697,0.070517,0.012368,-470.2
Lifting_Off_s026.265,1280,720,13.6,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00024804,0.080612,0.014138,-470.2
Lifting_Off_s026.265,1920,1080,17.2,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00032311,0.10501,0.018417,-470.2
Lifting_Off_s026.265,2560,1440,23.7,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00045212,0.146939,0.025771,-470.2
Lifting_Off_s026.265,3840,2160,49.8,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00095558,0.310564,0.054468,-470.2
Lifting_Off_s027.265,640,360,11.6,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00020568,0.066847,0.011724,-470.2
Lifting_Off_s027.265,960,540,12.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00022534,0.073235,0.012844,-470.2
Lifting_Off_s027.265,1280,720,13.9,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00025582,0.083141,0.014582,-470.2
Lifting_Off_s027.265,1920,1080,17.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00032708,0.1063,0.018643,-470.2
Lifting_Off_s027.265,2560,1440,23.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00044749,0.145435,0.025507,-470.2
Lifting_Off_s027.265,3840,2160,48.9,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00094289,0.306441,0.053745,-470.2
Lifting_Off_s028.265,640,360,11.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00020791,0.067572,0.011851,-470.2
Lifting_Off_s028.265,960,540,12.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00022437,0.072921,0.012789,-470.2
Lifting_Off_s028.265,1280,720,13.8,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00025148,0.081733,0.014335,-470.2
Lifting_Off_s028.265,1920,1080,17.3,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.0003264,0.106081,0.018605,-470.2
Lifting_Off_s028.265,2560,1440,23.2,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00044279,0.143906,0.025239,-470.2
Lifting_Off_s028.265,3840,2160,48.3,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00093025,0.302331,0.053024,-470.2
Lifting_Off_s029.265,640,360,11.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00020525,0.066705,0.011699,-470.2
Lifting_Off_s029.265,960,540,12.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00022435,0.072913,0.012788,-470.2
Lifting_Off_s029.265,1280,720,13.9,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00025416,0.082603,0.014487,-470.2
Lifting_Off_s029.265,1920,1080,17.2,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00032546,0.105775,0.018551,-470.2
Lifting_Off_s029.265,2560,1440,23.2,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00044328,0.144065,0.025267,-470.2
Lifting_Off_s029.265,3840,2160,48.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00093492,0.303848,0.05329,-470.2
Lifting_Off_s030.265,640,360,11.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00020443,0.066439,0.011652,-470.2
Lifting_Off_s030.265,960,540,12.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00022521,0.073193,0.012837,-470.2
Lifting_Off_s030.265,1280,720,13.8,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00025435,0.082664,0.014498,-470.2
Lifting_Off_s030.265,1920,1080,17.3,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00032669,0.106173,0.018621,-470.2
Lifting_Off_s030.265,2560,1440,23.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00044562,0.144828,0.025401,-470.2
Lifting_Off_s030.265,3840,2160,48.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00093386,0.303504,0.05323,-470.2
Lifting_Off_s031.265,640,360,12.1,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00021676,0.070446,0.012355,-470.2
Lifting_Off_s031.265,960,540,13.2,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00023889,0.077639,0.013617,-470.2
Lifting_Off_s031.265,1280,720,14.7,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00027087,0.088034,0.01544,-470.2
Lifting_Off_s031.265,1920,1080,18.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00035012,0.113788,0.019957,-470.2
Lifting_Off_s031.265,2560,1440,25.1,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00047743,0.155164,0.027213,-470.2
Lifting_Off_s031.265,3840,2160,50.6,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00097096,0.315562,0.055345,-470.2
Lifting_Off_s032.265,640,360,12.5,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00022431,0.072902,0.012786,-470.2
Lifting_Off_s032.265,960,540,13.4,SPATIAL,us-east-1,2026-05-13 20:10:00+00:00,45.0,44.0,325.0,57.0,0.00024438,0.079423,0.01393,-470.2
